datetimeisoformat,O2S_surf,O2D_surf,temp_O2_surf,O2S_deep,O2D_deep,temp_O2_deep,PH,temp_PH,cond25,temp_cond,TU_FTU,TU_TSS,temp_TU
2021-03-31T09:37:52.641407+00:00,0,10.49,9.82,76.945,9.288,7.52,8.501,10.04,168.438,9.76,217.651,358.86,9.67
2021-03-31T09:38:53.295574+00:00,91.901,10.494,9.81,76.99,9.295,7.52,8.502,10.03,168.394,9.76,218.72,360.36,9.66
2021-03-31T09:39:52.588428+00:00,91.921,10.499,9.79,77.033,9.298,7.53,8.505,10.02,168.369,9.76,220.375,363.88,9.65
2021-03-31T09:40:52.001320+00:00,91.894,10.496,9.79,77.078,9.305,7.52,8.509,10.01,0,0,220.308,363.99,9.64
2021-03-31T09:41:51.188345+00:00,91.877,10.496,9.79,77.135,9.312,7.52,8.514,10.01,168.326,9.76,221.291,365.16,9.62
2021-03-31T09:42:50.503052+00:00,91.834,10.5,9.75,77.179,9.317,7.53,8.517,9.99,168.257,9.76,220.348,363.01,9.6
2021-03-31T09:43:49.688113+00:00,91.803,10.497,9.75,77.223,9.336,7.47,8.52,9.98,168.315,9.76,220.154,362.42,9.59
2021-03-31T09:44:48.850315+00:00,91.759,10.497,9.73,77.214,9.336,7.46,8.523,9.97,168.306,9.76,221.427,363.28,9.6
2021-03-31T09:45:47.990822+00:00,91.726,10.494,9.72,77.188,9.334,7.45,8.525,9.98,168.287,9.75,222.072,364.24,9.6
2021-03-31T09:46:47.463071+00:00,91.701,10.495,9.71,77.137,9.329,7.45,8.524,9.97,168.264,9.74,221.496,362.77,9.59
2021-03-31T09:47:48.134401+00:00,91.647,10.488,9.71,77.078,9.32,7.46,8.525,9.97,168.135,9.76,221.531,362.8,9.59
2021-03-31T09:48:47.655449+00:00,0,10.486,9.71,77.013,9.313,7.45,8.524,9.97,168.149,9.75,220.525,361.04,9.59
2021-03-31T09:49:48.336033+00:00,91.581,10.481,9.71,76.954,9.306,7.45,8.523,9.97,168.124,9.75,220.59,360.88,9.59
2021-03-31T09:50:47.504304+00:00,91.567,10.477,9.72,76.905,9.299,7.46,8.522,9.97,168.05,9.76,217.936,357.31,9.59
2021-03-31T09:51:46.661730+00:00,91.559,10.477,9.72,76.853,9.292,7.46,8.518,9.98,168.025,9.76,217.202,355.41,9.6
2021-03-31T09:52:46.020131+00:00,91.598,10.484,9.71,76.819,9.285,7.47,8.516,9.97,168.061,9.74,217.678,357.06,9.59
2021-03-31T09:53:45.482161+00:00,91.633,10.484,9.72,76.801,9.286,7.46,8.51,9.98,167.931,9.76,217.479,355.03,9.6
2021-03-31T09:54:46.147635+00:00,91.697,10.488,9.73,76.804,9.287,7.46,8.504,9.99,167.948,9.76,216.994,355.75,9.59
2021-03-31T09:55:45.630310+00:00,91.772,10.487,9.77,76.819,9.287,7.47,8.499,10,167.964,9.76,215.341,352.29,9.61
2021-03-31T09:56:46.270660+00:00,91.847,10.493,9.78,76.843,9.291,7.46,8.498,10.01,167.968,9.76,215.332,353.25,9.62
2021-03-31T09:57:45.467598+00:00,91.921,10.501,9.79,76.858,9.294,7.46,8.495,10.02,168.03,9.76,214.144,351.38,9.63
2021-03-31T09:58:44.638349+00:00,91.999,10.508,9.79,76.879,9.294,7.46,8.493,10.02,168.047,9.76,215.939,354.34,9.63
2021-03-31T09:59:43.822058+00:00,92.049,10.514,9.79,76.904,9.298,7.46,8.495,10.02,168.029,9.77,216.35,354.74,9.64
2021-03-31T10:00:43.000271+00:00,92.078,10.518,9.79,76.916,9.298,7.47,8.494,10.03,168.058,9.77,218.022,356.72,9.65
2021-03-31T10:01:42.465293+00:00,92.114,10.518,9.81,76.929,9.3,7.47,8.496,10.03,168.059,9.77,218.8,358.78,9.65
2021-03-31T10:02:43.277143+00:00,92.121,10.509,9.85,76.926,9.295,7.48,8.499,10.04,168.101,9.79,219.716,360.13,9.68
2021-03-31T10:03:42.514923+00:00,92.088,10.474,9.97,76.94,9.295,7.49,8.506,10.13,167.833,9.89,220.569,363.03,9.77
2021-03-31T10:04:41.700736+00:00,92.087,10.45,10.06,76.961,9.298,7.49,8.511,10.23,167.456,10.02,220.257,361.47,9.86
2021-03-31T10:05:40.911677+00:00,92.113,10.448,10.08,76.985,9.301,7.49,8.518,10.27,167.577,10.02,221.836,365.63,9.88
2021-03-31T10:06:40.399736+00:00,92.166,10.451,10.1,77.003,9.306,7.48,8.523,10.29,167.671,10.03,222.255,365.55,9.92
2021-03-31T10:07:41.081351+00:00,92.239,10.458,10.1,77.032,9.309,7.48,8.528,10.29,167.798,10.04,224.475,368.87,9.94
2021-03-31T10:08:40.548856+00:00,92.294,10.466,10.09,77.046,9.309,7.49,8.534,10.29,167.973,10.03,223.261,366.95,9.95
2021-03-31T10:09:41.249070+00:00,92.371,10.475,10.09,77.054,9.31,7.49,8.537,10.28,168.156,10.02,223.073,367.24,9.95
2021-03-31T10:10:40.405200+00:00,92.444,10.485,10.09,77.071,9.315,7.48,8.541,10.28,168.273,10.02,223.828,368.4,9.94
2021-03-31T10:11:39.582540+00:00,92.527,10.493,10.09,77.081,9.314,7.48,8.542,10.28,168.407,10.02,224.226,368.62,9.94
2021-03-31T10:12:39.025113+00:00,92.61,10.504,10.09,77.087,9.316,7.48,8.545,10.27,168.494,10.02,224.309,368.65,9.93
2021-03-31T10:13:38.490563+00:00,92.651,10.508,10.09,77.079,9.316,7.47,8.545,10.27,168.481,10.02,225.244,370.21,9.93
2021-03-31T10:14:39.173469+00:00,92.681,10.511,10.09,77.06,9.314,7.47,8.545,10.27,168.479,10.02,226.603,372.67,9.93
2021-03-31T10:15:38.627718+00:00,92.693,10.513,10.09,77.033,9.312,7.47,8.546,10.25,168.497,10.02,227.31,373.11,9.92
2021-03-31T10:16:39.390121+00:00,92.696,10.526,10.04,77.007,9.3,7.51,8.547,10.2,168.499,10.02,227.599,374.16,9.86
2021-03-31T10:17:38.646403+00:00,92.68,10.544,9.96,77.003,9.301,7.5,8.546,10.1,169.012,9.88,226.57,373.36,9.79
2021-03-31T10:18:37.906519+00:00,92.65,10.566,9.86,77.015,9.299,7.51,8.545,10.06,169.166,9.81,226.976,374.3,9.72
2021-03-31T10:19:37.097669+00:00,92.578,10.564,9.83,77.021,9.298,7.52,8.544,10.05,169.28,9.77,226.863,374.14,9.71
2021-03-31T10:20:36.566064+00:00,92.509,10.547,9.87,77.048,9.312,7.48,8.539,10.07,169,9.82,226.807,374.41,9.72
2021-03-31T10:21:37.465770+00:00,92.433,10.517,9.95,77.047,9.313,7.47,8.537,10.15,168.662,9.89,226.263,373.42,9.79
2021-03-31T10:22:37.063457+00:00,92.366,10.482,10.06,0,9.308,7.49,8.537,10.15,168.144,10.02,226.526,373.82,9.86
2021-03-31T10:23:36.236412+00:00,92.375,10.48,10.07,77.049,9.315,7.46,8.535,10.26,168.189,10.02,224.962,371.64,9.88
2021-03-31T10:24:35.856009+00:00,92.369,10.478,10.08,77.028,9.312,7.47,8.537,10.27,168.143,10.02,224.985,372.17,9.9
2021-03-31T10:25:36.531112+00:00,92.369,10.48,10.07,77.029,9.311,7.47,8.539,10.23,168.151,10.02,224.06,370.66,9.88
2021-03-31T10:26:35.721200+00:00,92.424,10.506,9.99,77.022,9.309,7.48,8.54,10.18,168.242,9.99,222.772,368.33,9.85
2021-03-31T10:27:35.001318+00:00,92.463,10.523,9.94,77.002,9.295,7.52,8.539,10.08,168.796,9.86,222.772,368.33,9.85
2021-03-31T10:28:34.558376+00:00,92.528,10.547,9.88,76.994,9.295,7.52,8.54,10.06,168.961,9.82,224.367,370.82,9.72
2021-03-31T10:29:35.406207+00:00,92.548,10.555,9.86,76.995,9.295,7.52,8.54,10.05,169.099,0,223.237,368.19,9.71
2021-03-31T10:30:34.683041+00:00,92.528,10.546,9.88,77.001,9.296,7.52,8.54,10.05,168.962,9.82,222.94,367.92,9.71
2021-03-31T10:31:33.859159+00:00,92.494,10.548,9.86,77.028,9.311,7.47,8.544,10.04,168.966,9.81,223.545,368.98,9.71
2021-03-31T10:32:33.172685+00:00,92.429,10.55,9.82,77.025,9.312,7.46,8.546,10.03,169.027,9.77,222.54,367.62,9.67
2021-03-31T10:33:32.415746+00:00,92.328,10.544,9.8,77.028,9.314,7.46,8.548,10.02,168.879,9.76,222.206,367.08,9.66
2021-03-31T10:34:31.583225+00:00,92.199,10.534,9.78,77.041,9.316,7.46,8.548,10,168.791,9.76,222.621,367.2,9.62
2021-03-31T10:35:30.757024+00:00,92.086,10.529,9.75,77.029,9.314,7.46,8.549,9.99,168.647,9.76,222.493,366.65,9.61
2021-03-31T10:36:29.918636+00:00,91.966,10.513,9.76,77.023,9.314,7.45,8.549,10.01,168.543,9.76,223.305,368.13,9.62
2021-03-31T10:37:29.381690+00:00,91.855,10.494,9.78,76.987,9.308,7.46,8.549,10.02,168.458,9.76,224.502,369.89,9.63
2021-03-31T10:38:30.048202+00:00,91.784,10.468,9.85,76.963,9.307,7.45,8.55,10.05,168.374,9.79,222.805,366.45,9.71
2021-03-31T10:39:29.528090+00:00,91.742,10.444,9.93,76.923,9.301,7.46,8.551,10.12,168.073,9.87,223.203,367.98,9.73
2021-03-31T10:40:30.186730+00:00,91.73,10.438,9.95,76.885,9.296,7.46,8.553,10.14,168.002,9.89,223.111,367.27,9.78
2021-03-31T10:41:29.377034+00:00,91.722,10.436,9.95,76.852,9.294,7.45,8.554,10.14,168.02,9.89,222.649,365.87,9.78
2021-03-31T10:42:28.703826+00:00,91.736,10.441,9.94,76.841,9.293,7.45,8.556,10.11,168.118,9.88,224.033,367.96,9.76
2021-03-31T10:43:27.876588+00:00,91.752,10.446,9.93,76.816,9.289,7.46,8.557,10.08,168.295,9.86,224.151,367.82,9.73
2021-03-31T10:44:28.848392+00:00,91.801,10.451,9.93,76.796,9.288,7.45,8.557,10.11,168.401,9.86,225.533,369.9,9.75
2021-03-31T10:45:28.012741+00:00,91.844,10.452,9.95,76.774,9.283,7.46,8.557,10.15,168.345,9.9,226.355,370.66,9.79
2021-03-31T10:46:27.448173+00:00,91.897,10.455,9.96,76.754,9.282,7.45,8.556,10.16,168.435,9.9,224.293,366.64,9.8
2021-03-31T10:47:28.136745+00:00,92.01,10.472,9.94,76.734,9.28,7.45,8.552,10.13,168.593,9.89,223.615,365.79,9.77
2021-03-31T10:48:27.614071+00:00,92.077,10.483,9.93,76.713,9.276,7.46,8.548,10.1,168.687,9.86,223.39,366.17,9.73
2021-03-31T10:49:28.282664+00:00,92.175,10.519,9.83,76.708,9.276,7.45,8.541,10.07,168.785,9.83,223.426,367.4,9.71
2021-03-31T10:50:27.444556+00:00,92.198,10.524,9.82,76.706,9.277,7.45,8.537,10.04,168.977,9.77,223.481,368,9.69
2021-03-31T10:51:26.626964+00:00,92.224,10.532,9.8,76.696,9.275,7.45,8.535,10.03,168.907,9.76,222.76,367.87,9.67
2021-03-31T10:52:25.811850+00:00,92.226,10.536,9.79,76.678,9.273,7.45,8.533,10.02,168.829,9.76,223.133,368.64,9.65
2021-03-31T10:53:25.095151+00:00,92.22,10.536,9.78,76.672,9.271,7.46,8.532,10.02,168.707,9.76,222.225,368.04,9.64
2021-03-31T10:54:24.632132+00:00,92.196,10.533,9.78,76.683,9.273,7.45,8.532,10.02,168.581,9.76,221.318,366.93,9.63
2021-03-31T10:55:25.292804+00:00,92.165,10.529,9.79,76.686,9.274,7.45,8.531,10.02,168.482,9.76,219.557,364.76,9.63
2021-03-31T10:56:24.479264+00:00,92.122,10.515,9.82,76.685,9.273,7.46,8.532,10.02,168.415,9.76,220.808,367.53,9.64
2021-03-31T10:57:23.651434+00:00,92.067,10.507,9.83,76.695,9.275,7.45,8.537,10.03,168.371,9.77,221.715,368.68,9.67
2021-03-31T10:58:22.837915+00:00,92.015,10.488,9.88,76.698,9.276,7.45,8.542,10.05,168.09,9.83,221.87,368.63,9.71
2021-03-31T10:59:22.009900+00:00,91.948,10.47,9.92,76.692,9.274,7.45,8.551,10.05,168.074,9.85,223.418,369.52,9.72
2021-03-31T11:00:21.475339+00:00,91.947,10.483,9.87,76.701,9.276,7.45,8.556,10.04,168.189,9.83,224.081,370.33,9.71
2021-03-31T11:01:22.144414+00:00,91.934,10.485,9.85,76.705,9.275,7.46,8.558,10.02,168.409,9.78,224.96,371.15,9.68
2021-03-31T11:02:21.774455+00:00,91.927,10.48,9.87,76.715,9.277,7.45,8.56,10.03,168.294,9.83,223.99,369.98,9.71
2021-03-31T11:03:22.589550+00:00,91.926,10.467,9.92,76.716,9.278,7.45,8.562,10.07,168.376,9.84,224.693,370.76,9.73
2021-03-31T11:04:22.001169+00:00,91.933,10.464,0,76.716,9.278,7.45,8.563,10.11,168.362,9.87,223.987,369.61,9.75
2021-03-31T11:05:21.160303+00:00,91.965,10.461,9.97,76.72,9.277,7.45,8.566,10.17,168.262,9.92,225.328,371.57,9.79
2021-03-31T11:06:20.692335+00:00,91.972,10.438,10.06,76.726,9.279,7.45,8.568,10.22,167.929,10.02,226.491,373.15,9.86
2021-03-31T11:07:21.391223+00:00,92.02,10.436,10.09,76.721,9.279,7.45,8.569,10.26,168,10.02,226.95,374.41,9.88
2021-03-31T11:08:20.534192+00:00,92.061,10.438,10.1,76.708,9.277,7.45,8.571,10.29,167.879,10.07,227.958,376.27,9.95
2021-03-31T11:09:19.785521+00:00,92.099,10.436,10.13,76.711,9.277,7.45,8.572,10.32,167.823,10.1,227.433,375.59,9.98
2021-03-31T11:10:18.965943+00:00,92.139,10.439,10.13,76.72,9.277,7.46,8.573,10.32,167.929,10.09,227.533,375.79,9.98
2021-03-31T11:11:18.439760+00:00,92.179,10.445,10.13,76.71,9.276,7.45,8.576,10.31,168.066,10.09,227.747,375.71,9.98
2021-03-31T11:12:19.165994+00:00,92.228,10.453,10.12,76.717,9.278,7.45,8.579,10.3,168.26,10.07,228.318,376.13,9.98
2021-03-31T11:13:18.454556+00:00,92.252,10.46,10.1,76.722,9.277,7.46,8.581,10.28,168.384,10.04,228.481,376.49,9.97
2021-03-31T11:14:17.606336+00:00,92.283,10.464,10.1,76.73,9.279,7.45,8.584,10.28,168.513,10.03,228.611,376.72,9.96
2021-03-31T11:15:16.772346+00:00,92.288,10.463,10.1,76.729,9.279,7.45,8.586,10.29,168.375,10.07,229.051,377.33,9.97
2021-03-31T11:16:15.925996+00:00,92.28,10.461,10.11,76.736,9.28,7.45,8.588,10.32,168.331,10.08,229.077,377.46,9.98
2021-03-31T11:17:16.947708+00:00,92.243,10.452,10.13,76.735,9.28,7.45,8.59,10.33,168.266,10.09,228.853,376.88,9.98
2021-03-31T11:18:16.124056+00:00,92.209,10.446,10.14,76.746,9.28,7.46,8.591,10.34,168.242,10.1,228.861,376.85,9.98
2021-03-31T11:19:15.600491+00:00,92.197,10.445,10.13,76.736,9.28,7.45,8.588,10.34,168.212,10.11,227.658,375.02,9.98
2021-03-31T11:20:16.282187+00:00,92.219,10.447,10.14,76.735,9.28,7.45,8.584,10.34,168.261,10.09,227.485,375.04,9.98
2021-03-31T11:21:15.452610+00:00,92.273,10.455,10.13,76.723,9.278,7.45,8.577,10.33,168.243,10.08,228.429,376.28,9.98
2021-03-31T11:22:14.633404+00:00,92.342,10.468,10.11,76.697,9.275,7.45,8.572,10.31,168.33,10.06,227.906,374.7,9.98
2021-03-31T11:23:14.114596+00:00,92.443,10.48,10.1,76.692,0,7.45,8.572,10.31,168.423,10.03,227.387,374.08,9.98
2021-03-31T11:24:13.570705+00:00,92.535,10.492,10.1,76.675,9.272,7.45,8.568,10.29,168.425,10.03,228.175,375.79,9.97
2021-03-31T11:25:14.223714+00:00,92.614,10.505,10.08,76.659,9.271,7.45,8.567,10.27,168.443,10.02,227.221,373.6,9.93
2021-03-31T11:26:13.387537+00:00,92.68,10.532,10,76.642,9.267,7.46,8.564,10.22,168.476,10.01,225.789,371.31,9.86
2021-03-31T11:27:12.549526+00:00,92.722,10.547,9.96,76.647,9.269,7.45,8.562,10.2,168.735,9.95,224.918,369.83,9.85
2021-03-31T11:28:11.818674+00:00,92.739,10.548,9.97,76.63,9.268,7.45,8.56,10.18,168.807,9.92,225.051,369.88,9.84
2021-03-31T11:29:11.000543+00:00,92.761,10.552,9.96,76.63,9.267,7.45,8.557,10.18,168.601,9.95,226.524,371.95,9.84
2021-03-31T11:30:10.467559+00:00,92.762,10.55,9.97,76.617,9.266,7.45,8.56,10.2,168.476,9.98,227.131,372.58,9.85
2021-03-31T11:31:11.157517+00:00,92.726,10.529,10.04,76.622,9.267,7.45,8.566,10.23,168.346,10.02,227.448,373.65,9.86
2021-03-31T11:32:10.664941+00:00,92.674,10.511,10.09,76.623,9.266,7.45,8.572,10.27,168.29,10.02,227.605,375.12,9.91
2021-03-31T11:33:11.481205+00:00,92.632,10.503,10.1,76.605,9.264,7.45,8.578,10.29,168.19,10.05,228.719,376.58,9.95
2021-03-31T11:34:10.643722+00:00,92.579,10.496,10.1,76.604,9.263,7.46,8.583,10.3,168.148,10.06,229.102,376.38,9.97
2021-03-31T11:35:09.828883+00:00,92.548,10.493,10.1,76.604,9.264,7.45,8.586,10.3,168.2,10.04,229.588,377.99,9.96
2021-03-31T11:36:08.971005+00:00,92.544,10.493,10.1,76.603,9.264,7.45,8.589,10.29,168.292,10.02,230.693,379.69,9.95
2021-03-31T11:37:08.424296+00:00,92.54,10.495,10.09,76.6,9.263,7.46,8.592,10.28,168.335,10.02,230.795,379.74,9.93
2021-03-31T11:38:09.109677+00:00,92.52,10.494,10.09,76.612,9.265,7.45,8.596,10.27,168.327,10.03,230.093,378.57,9.92
2021-03-31T11:39:08.687547+00:00,92.481,10.488,10.09,76.611,9.264,7.46,8.6,10.27,168.419,10.02,229.353,377.62,9.93
2021-03-31T11:40:09.394270+00:00,92.455,10.483,10.1,76.618,9.265,7.45,8.604,10.3,168.275,10.06,229.003,376.99,9.97
2021-03-31T11:41:08.681710+00:00,92.403,10.472,10.12,76.63,9.267,7.45,8.606,10.33,168.187,10.08,228.332,376.23,9.98
2021-03-31T11:42:07.867991+00:00,92.368,10.464,10.14,76.657,9.269,7.46,8.607,10.33,168.153,10.1,228.854,376.98,9.98
2021-03-31T11:43:07.271618+00:00,92.319,10.443,10.2,76.693,9.274,7.45,8.607,10.36,168.018,10.14,228.808,376.89,9.99
2021-03-31T11:44:06.392009+00:00,92.331,10.441,10.21,76.695,9.275,7.45,8.606,10.37,168.005,10.15,228.817,377.11,10.01
2021-03-31T11:45:05.579980+00:00,92.355,10.443,10.21,76.699,9.274,7.46,8.605,10.38,168.079,10.15,229.199,377.78,10.02
2021-03-31T11:46:04.712329+00:00,92.392,10.449,10.21,76.687,9.274,7.45,8.605,10.38,168.093,10.15,229.749,378.86,10.02
2021-03-31T11:47:03.922434+00:00,92.428,10.454,10.2,76.675,9.271,7.46,8.604,10.37,168.187,10.14,230.736,380.57,10
2021-03-31T11:48:03.391457+00:00,92.481,10.462,10.2,76.673,9.272,7.45,8.603,10.36,168.222,10.14,231.543,381.85,9.99
2021-03-31T11:49:04.153915+00:00,92.542,10.467,10.2,76.675,9.273,7.45,8.6,10.37,168.217,10.14,232.455,383.22,9.99
2021-03-31T11:50:03.586952+00:00,92.594,10.473,10.2,76.676,9.272,7.46,8.598,10.37,168.273,10.14,232.631,383.74,10
2021-03-31T11:51:04.280552+00:00,92.669,10.48,10.21,76.66,9.27,7.45,8.596,10.38,168.306,10.15,231.67,382.2,10.02
2021-03-31T11:52:03.518177+00:00,92.734,10.484,10.22,76.639,9.268,7.45,8.594,10.38,168.334,10.15,231.68,382.22,10.03
2021-03-31T11:53:02.918476+00:00,92.784,10.493,10.21,76.625,9.266,7.46,8.594,10.37,168.356,10.15,231.363,381.87,10.02
2021-03-31T11:54:02.138841+00:00,92.808,10.498,10.2,76.626,9.267,7.45,8.593,10.36,168.419,10.14,230.988,381.33,10
2021-03-31T11:55:01.777663+00:00,0,10.51,0,76.623,9.265,7.46,8.593,10.34,168.468,10.11,230.434,380.48,10
2021-03-31T11:56:02.459152+00:00,92.875,10.522,10.13,76.649,9.269,7.46,8.594,10.33,168.559,10.09,230.043,379.74,9.99
2021-03-31T11:57:01.582498+00:00,92.885,10.523,10.13,76.664,9.271,7.45,8.595,10.33,168.599,10.08,229.849,379.67,9.98
2021-03-31T11:58:00.818636+00:00,92.9,10.528,10.12,76.663,9.27,7.46,8.594,10.31,168.593,10.07,229.841,379.19,9.98
2021-03-31T11:58:59.997616+00:00,92.905,10.528,10.12,76.669,9.271,7.45,8.595,10.32,168.562,10.07,230.292,379.87,9.98
2021-03-31T11:59:59.630229+00:00,0,10.523,10.14,76.662,9.271,7.45,8.596,10.33,168.459,10.09,229.955,379.08,9.98
2021-03-31T12:01:00.309738+00:00,92.873,10.522,10.13,76.667,9.271,7.46,8.598,10.33,168.435,10.09,230.424,379.55,9.98
2021-03-31T12:01:59.829951+00:00,92.857,10.521,10.13,76.676,0,7.45,8.6,10.32,168.402,0,230.868,380.09,9.98
2021-03-31T12:02:59.161764+00:00,92.846,10.518,10.14,76.658,9.269,7.46,8.602,10.33,168.397,10.08,231.056,379.8,9.98
2021-03-31T12:03:58.628317+00:00,92.857,10.518,10.14,76.661,9.27,7.45,8.603,10.34,168.3,10.1,231.187,380.22,9.98
2021-03-31T12:04:59.450267+00:00,92.844,10.512,10.16,76.661,9.271,7.45,8.605,10.34,168.272,10.11,231.709,380.53,9.99
2021-03-31T12:05:58.660490+00:00,92.856,10.518,10.14,76.646,9.268,7.46,8.606,10.33,168.301,10.1,232.303,381.36,9.98
2021-03-31T12:06:57.933363+00:00,92.879,10.531,10.1,76.646,9.268,7.46,8.607,10.28,168.569,10.03,232.661,381.91,9.97
2021-03-31T12:07:57.298639+00:00,92.885,10.536,0,76.644,9.268,7.45,8.61,10.25,168.632,10.02,232.9,383.02,9.91
2021-03-31T12:08:56.712300+00:00,0,10.547,0,76.649,9.269,7.45,8.611,10.23,168.603,10.02,231.38,380.83,9.87
2021-03-31T12:09:56.120271+00:00,92.89,10.559,9.99,76.655,9.269,7.46,8.613,10.21,168.594,10.01,231.38,380.83,9.87
2021-03-31T12:10:55.334059+00:00,92.872,10.564,9.97,76.665,9.271,7.45,8.614,10.19,168.709,9.96,231.956,381.88,9.84
2021-03-31T12:11:54.497650+00:00,92.84,10.56,9.97,76.661,9.269,7.46,8.615,10.2,168.609,9.98,232.797,382.9,9.84
2021-03-31T12:12:53.890494+00:00,92.808,10.547,10,76.674,9.272,7.45,8.616,10.22,168.37,10.02,232.887,383.05,9.86
2021-03-31T12:13:53.137423+00:00,92.748,10.524,10.07,76.687,9.274,7.45,8.617,10.26,168.324,0,232.749,383.74,9.88
2021-03-31T12:14:52.600820+00:00,92.739,10.515,10.1,76.687,9.273,7.46,8.617,10.29,168.278,10.03,232.965,383.39,9.94
2021-03-31T12:15:53.237738+00:00,92.735,10.507,10.13,76.701,9.275,7.45,8.617,10.31,168.115,10.07,232.154,382.64,9.97
2021-03-31T12:16:52.536469+00:00,92.749,10.513,0,76.718,9.278,7.45,8.618,10.3,168.128,10.06,231.99,382.56,9.97
2021-03-31T12:17:51.784231+00:00,92.775,10.522,10.09,76.733,9.279,7.45,8.617,10.27,168.3,10.02,232.789,383.88,9.93
2021-03-31T12:18:50.972277+00:00,92.79,10.525,10.08,76.749,9.281,7.45,8.617,10.26,168.329,10.02,232.091,382.67,9.91
2021-03-31T12:19:51.016309+00:00,92.832,10.529,10.09,76.749,9.281,7.45,8.617,10.26,168.333,10.02,233.565,384.96,9.93
2021-03-31T12:20:51.766093+00:00,92.858,10.528,10.1,76.746,0,7.46,8.615,10.29,168.415,10.02,232.959,383.76,9.95
2021-03-31T12:21:50.923374+00:00,92.904,10.534,10.1,76.744,9.28,7.45,8.614,10.29,168.471,10.02,232.505,383.18,9.95
2021-03-31T12:22:50.567479+00:00,92.93,10.541,10.08,76.755,9.282,7.45,8.612,10.27,168.511,10.02,232.457,383.11,9.92
2021-03-31T12:23:50.471989+00:00,92.945,10.547,10.07,76.745,9.28,7.46,8.61,10.25,168.515,10.02,232.657,383.05,9.88
2021-03-31T12:24:51.146747+00:00,92.932,10.556,10.03,76.757,9.282,7.45,8.609,10.23,168.491,10.02,232.733,383.87,9.86
2021-03-31T12:25:50.595394+00:00,92.885,10.544,10.05,76.766,9.283,7.45,8.609,10.25,168.429,10.02,232.888,383.95,9.87
2021-03-31T12:26:51.264325+00:00,92.856,10.535,10.07,76.754,9.281,7.46,8.609,10.26,168.42,10.02,232.107,382.7,9.89
2021-03-31T12:27:50.428364+00:00,92.821,10.527,10.09,76.751,9.281,7.45,8.608,10.27,168.407,10.02,231.538,381.49,9.92
2021-03-31T12:28:49.677022+00:00,92.811,10.524,10.1,76.743,9.279,7.46,8.605,10.29,0,10.02,231.103,381.02,9.93
2021-03-31T12:29:48.818428+00:00,92.84,10.527,10.1,76.748,9.281,7.45,8.601,10.29,168.403,10.03,230.256,379.8,9.95
2021-03-31T12:30:47.989479+00:00,92.865,10.528,10.1,76.744,9.281,7.45,8.599,10.31,168.319,10.04,230.612,380.4,9.97
2021-03-31T12:31:47.753431+00:00,92.868,10.52,10.14,76.744,9.281,7.45,8.598,10.33,168.14,10.08,231.329,381.55,9.98
2021-03-31T12:32:48.736755+00:00,0,10.505,10.2,76.746,9.28,7.46,8.598,10.36,167.953,10.14,231.318,380.94,10
2021-03-31T12:33:47.901505+00:00,92.915,10.507,10.21,76.746,9.281,7.45,8.597,10.37,167.984,10.14,231.442,381.11,10
2021-03-31T12:34:47.489412+00:00,92.973,10.516,10.2,76.746,9.282,7.45,8.596,10.36,168.034,10.14,231.694,381.45,9.99
2021-03-31T12:35:48.144506+00:00,93.044,10.533,10.17,76.734,9.279,7.45,8.595,10.35,168.246,10.1,231.235,380.9,10
2021-03-31T12:36:47.613873+00:00,93.106,10.544,10.15,76.739,9.28,7.45,8.593,10.34,168.34,10.1,231.711,382.46,9.99
2021-03-31T12:37:48.345535+00:00,93.177,10.556,10.13,76.751,9.281,7.46,8.591,10.33,168.383,10.08,232.054,383.3,9.98
2021-03-31T12:38:47.613947+00:00,93.215,10.563,10.12,76.773,9.284,7.45,8.592,10.31,168.47,10.07,233.355,385.07,9.98
2021-03-31T12:39:46.919528+00:00,93.208,10.561,10.13,76.783,9.286,7.45,8.595,10.32,168.422,10.08,234.108,385.95,9.98
2021-03-31T12:40:46.241553+00:00,93.208,10.561,10.13,76.784,9.285,7.46,8.596,10.33,168.434,10.08,233.252,384.84,9.98
2021-03-31T12:41:45.494724+00:00,93.197,10.557,10.14,76.8,9.287,7.45,8.595,10.33,168.417,10.08,233.296,384.96,9.98
2021-03-31T12:42:44.661256+00:00,93.183,10.559,10.12,76.813,9.288,7.46,8.595,10.31,168.448,10.08,232.862,384.81,9.98
2021-03-31T12:43:44.047404+00:00,93.176,10.564,10.1,76.828,9.291,7.45,8.596,10.3,168.575,10.03,233.098,385.04,9.98
2021-03-31T12:44:43.512140+00:00,93.155,10.562,10.1,76.855,9.295,7.45,8.597,10.28,168.574,10.03,232.809,384.11,9.96
2021-03-31T12:45:44.172201+00:00,93.134,10.563,10.09,76.858,9.294,7.46,8.598,10.28,168.546,10.02,234.293,385.98,9.94
2021-03-31T12:46:43.635231+00:00,93.105,10.561,10.08,76.872,9.296,7.45,8.599,10.27,168.467,10.02,233.678,384.36,9.92
2021-03-31T12:47:44.461034+00:00,0,10.556,0,76.861,9.295,7.45,8.6,10.27,168.456,10.02,232.815,383,9.92
2021-03-31T12:48:43.644119+00:00,93.029,10.554,10.08,76.846,9.293,7.45,8.602,10.27,168.451,10.02,231.446,380.83,9.91
2021-03-31T12:49:42.900389+00:00,92.994,10.548,10.08,76.841,9.293,7.45,8.603,10.27,0,10.02,231.308,380.65,9.91
